id_1636,id_1808,address,id_frick,confidence,mention_1636,mention_1639,mention_1645,material,jurisdiction,note_id,floors,rooms,heated_rooms,chambers,hallways,kitchens,basements,stables,baths,breweries,bakeries,warehouses,stores,inns,other_rooms,owner_profession_raw,renter_profession_raw,guest_profession_raw,title_lt,occupant_profession,occupant_title,occupant_title_region,occupant_title_rank,guest,guest_region,guest_group,source_lt
368,436,Šv. Jono 11,31.01,2,1,,,2,3,,1,4,0,0,0,0,1,4,0,0,0,1,0,0,[arklidė sudegė],bajoras,?,—,Pauliaus Danilovičiaus mūrnamis,bajoras,,,,—,,,"Pauliaus Danilovičiaus (Daniłowicz) mūrnamis, bajoriška nuosavybė, priklauso žemės jurisdikai. Jame keturi kambariai, po vieną sandėlį ir rūsį, [buvo] arklidė keturiems arkliams laikyti, bet sudegė. Pastatytas 1629, pusė remontuota. Pateikė dar prieš [Liublino] uniją, 1500, valdovo Aleksandro [Jogailaičio] suteiktą privilegiją, taip pat parodė 1534 Žygimanto Senojo suteiktą privilegiją, patvirtintą dabartinio valdovo [Vladislovo Vazos], pagal kurias namą atleidžia nuo visokių prievolių."
369,435,Šv. Jono 9,31.02,2,1,,,2,1,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,[statomas],balnius,?,(vėliau: Karūnos taurininkas),Martyno Ladziko mūrnamis,balnius,,,,—,,,"Martyno Ladziko (Ładzik) mūrnamis, priklauso miesto jurisdikai, parapinės bažnyčios nuosavybė, dabar statomas. Jame du mediniai kambariai priešais dabar statomą mūrnamį. Šiam namui magistratas turi nurodyti privilegiją."
370,434,Šv. Jono 7,31.03,2,1,,,2,1,,1,3,0,0,0,0,1,0,0,0,0,1,0,0,,šaltkalvis,?,LDK pakanclerio tarnai,Šaltkalvio Jokūbo Skočinskio mūrnamis,šaltkalvis,,,,pakancleris,LDK,ministrai,"[Šaltkalvio] Jokūbo Skočinskio (Skoczyński) mūrnamis, priklauso miesto jurisdikai. Jame trys kambariai, sandėliukas, vienas rūsys. Prieš tai pagal prievolę buvo apsistoję [LDK] pakanclerio [Stepono Paco] tarnai, ir dabar tie patys apsigyveno, kadangi namas globojamas LDK pakanclerio."
371,433,Šv. Jono 5,31.04,2,1,,,2,1,,1,4,0,0,0,0,2,2,0,0,0,0,0,0,,?,?,Karūnos pasaulietinis referendorius,Daratos Točinskienės mūrnamis,,,,,pasaulietinis referendorius,Karūnos,ministrai,"Nedidelis Daratos Točinskienės (Thoczyczka, Toczynska) mūrnamis, priklauso miesto jurisdikai, pastatyta Vilniaus vyskupo posesijoje. Name keturi kambariai, du rūsiai, arklidė dviem arkliams laikyti. Prieš tai pagal prievolę buvo apsistojęs [Martynas] Svižinskis (Swiżiński), o dabar Karūnos [pasaulietinis] referendorius [Remigijus] Zaleskis."
372,432,Šv. Jono 3,31.05,2,1,,,2,1,,?,?,?,?,?,?,?,?,?,?,?,?,?,?,[erdvus],LDK pakancleris,?,—,LDK pakanclerio Paco mūrnamis,,pakancleris,LDK,ministrai,—,,,"LDK pakanclerio [Stepono Paco] mūrnamis, priklauso miesto jurisdikai. Gana erdvus ir prašmatnus."
373,431,,31.06,2,1,1,,2,4,,?,?,?,?,?,?,?,?,?,?,?,?,?,?,[erdvus],Vilniaus vyskupas,?,—,Vyskupo Abraomo Vainos mūrnamis,katalikų dvasininkas,vyskupas,Vilniaus,senatas,—,,,"Vilniaus vyskupo [Abraomo Vainos] mūrnamis, vadinamasis Šimplų (Szyplowska, Szympłowska, Sztempłowska), vyskupo jurisdikoje. Namas gana erdvus."
374,429,Dominikonų 15,31.07,3,1,,,2,3,,?,?,?,?,?,?,?,?,?,?,?,?,?,?,[erdvus],Žemaičių kaštelionas,?,—,Lackių mūrnamis,,kaštelionas,Žemaičių,senatas,—,,,"Lackių mūrnamis, apleistas, bajoriška nuosavybė, gana erdvus. Privilegijas turi parodyti."
375,427,Dominikonų 13,31.08,3,1,,,2,3,,?,?,?,?,?,?,?,?,?,?,?,?,?,?,[erdvus ir puošnus],LDK medžioklis,?,—,LDK medžioklio Zavišos mūrnamis,,medžioklis,LDK,dvaro,—,,,"LDK medžioklio [Kristupo] Zavišos mūrnamis, priklauso žemės jurisdikai, gana erdvus ir puošnus."
376,424-423?,Dominikonų 11/9?,31.09,3,1,1,,2,1,,1,4,1,0,0,0,2,2,0,1,0,1,1,0,,auksakalys (našlė),?,LDK pakamarys,Auksakalio Bretšneiderio našlės mūrnamis,auksakalys,,,,pakamaris,LDK,rūmų,"[Auksakalio] Mykolo Bretšneiderio (Przedsznederowa) našlės mūrnamis, priklauso miesto jurisdikai. Jame trys kambariai, iš kurių vienas su šildomu kambariu, auksakalio krautuvė. Gale kambarėlis, vienas sandėlis, du rūsiai, alkoholio darykla, nedidelė arklidė dviem arkliams laikyti. Kiemas gana erdvus. Prieš tai pagal prievolę buvo apsistojęs [Jonas Albertas] Rakovskis (Rakowski), dabar globojama Vilniaus vaivados [Kristupo Radvilos], tačiau pagal prievolę suteikta LDK pakamariui [Jonušui Radvilai]. Privilegiją turi parodyti."
377,415,Dominikonų 7,32.01,2,1,,1,2,1,,1,2,1,0,0,0,1,4,0,0,0,0,0,0,,laikrodininkas,?,valdovo muzikantai,Laikrodininko Jokūbo Gierkės mūrnamis,laikrodininkas,,,,muzikantas,valdovo,muzikantai,"Vilniaus laikrodininko Jokūbo Gierkės (Gierke, Kierke) mūrnamis, priklauso miesto jurisdikai. Jame du kambariai su šildomu kambariu, rūsys, nedidelė pašiūrė keturiems arkliams laikyti. Kiemas gana ankštas. Prieš tai niekas nebuvo apsistojęs, dabar pagal prievolę paskirta valdovo muzikantams."
378,414,Dominikonų 5,32.02,2,1,,1,2,1,,1,6,0,0,0,0,2,6,0,1,0,1,0,0,,bajoras,?,—,Jono Sipnevskio mūrnamis,bajoras,,,,—,,,"Jono Sipnevskio (Sypniewski) mūrnamis, bajoriška nuosavybė, priklauso miesto jurisdikai. Jame šeši kambariai, vienas sandėlis, du rūsiai, pašiūrė šešiems arkliams laikyti, alkoholio darykla. Prieš tai niekas pagal prievolę nebuvo apsistojęs ir dabar nepaskirta. Turi parodyti privilegiją."
379,413d?,Dominikonų 5?,32.03,2,1,1,,2,1,,1,5,0,1,0,0,1,6,1,1,0,0,0,0,,burmistras (našlė?),?,Smolensko kaštelionas (anksčiau: Rečicos seniūnas),Burmistro Petro Pluščo mūrnamis,,burmistras,Vilniaus miesto,taryba,kaštelionas,Smolensko,senatas,"Velionio Vilniaus burmistro Petro Pluščo (Pliscz, Pluszcz) mūrnamis, priklauso miesto jurisdikai. Jame penki kambariai, rūsys, nedidelė pašiūrė šešiems arkliams laikyti, alkoholio darykla, kamarėlė daiktams susidėti, pirtis. Prieš tai pagal prievolę buvo apsistojęs Rečicos seniūnas [Eustachijus ?] Sluška, o dabar jėga užėmė Smolensko kaštelionas [Aleksandras] Masalskis."
380,413d?,,32.04,3,1,,1,2,1,,1,4,0,0,0,0,1,0,0,1,0,0,0,0,,bajoras,?,tribunolo maršalo tarnai (anksčiau: LDK didžiojo maršalo tarnai),Micevičiaus mūrnamis,bajoras,,,,tribunolo maršalas,,tribunolas,"Micevičiaus (Macieiewicz, Miczewicz, Micewicz) mūrnamis, bajoriška nuosavybė, priklauso miesto jurisdikai. Jame trys kambariai, ketvirtas tuščias, vienas rūsys, alkoholio darykla. Kiemas erdvus. Prieš tai buvo apsistoję velionio LDK didžiojo maršalo [Jono Stanislovo Sapiegos] tarnai, dabar pagal prievolę paskirta Tribunolo maršalo [Vladislovo] Dorogostaiskio tarnams."
381,412d?,,32.05,3,1,,,2,1,,1,2,0,1,0,0,1,2,0,0,0,1,0,0,,tribunolo maršalas,?,—,Vladislovo Dorogostaiskio mūrnamis,,,,,—,,,"Nedidelis [Vladislovo] Dorogostaiskio mūrnamis, bajoriška nuosavybė, priklauso miesto jurisdikai. Jame du kambarėliai, viena kamara, sandėlis, rūsys, nedidelė arklidė dviem arkliams laikyti, kiemas gana ankštas. Prieš tai niekas nebuvo apsistojęs, dabar gyvena pats šeimininkas [Tribunolo] maršalas, stovi jo arkliai."
382,412d?,,32.06,3,1,,,2,3,,?,?,?,?,?,?,?,?,?,?,?,?,?,?,[erdvus ir puošnus],bajoras,?,—,Vladislovo Dorogostaiskio mūrnamis,bajoras,,,,—,,,"[Vladislovo] Dorogostaiskio mūrnamis, bajoriška nuosavybė, priklauso žemės jurisdikai. Namas gana erdvus ir puošnus, turi parodyti dokumentus."
383,412,Dominikonų 3,32.07,3,1,,,2,1,,1,3,0,0,0,0,2,7,0,0,0,2,0,0,pašiūrė,LDK raštininkas,?,—,LDK raštininko Sapiegos mūrnamis,,raštininkas,LDK,ministrai,—,,,"Velionio LDK [didžiojo] maršalo [Jono Stanislovo Sapiegos] mūrnamis, dabar jo šeimininkas LDK raštininkas [Kazimieras Leonas Sapiega]. Namas priklauso miesto jurisdikai. Jame trys kambariai, du sandėliai, du rūsiai, arklidė septyniems arkliams laikyti, pašiūrė. Kiemas gana erdvus, bet tuščias. Turi parodyti privilegiją."
384,399?,Trakų 15?,33.01,,1,,1,1,1,,1,5,0,0,0,0,2,6,0,1,0,1,0,0,,Bransko miškininkas,?,—,Varėnos miškininko Chreptavičiaus namas,,miškininkas,Varėnos,žemietija,—,,,"[Varėnos] miškininko [Jurgio Liutauro] Chreptavičiaus [medinis] namas, bajoriška nuosavybė, priklauso miesto jurisdikai. Jame keturi kambariai, papildomas kambarėlis, du rūsiai, sandėlis, alkoholio darykla, pašiūrė šešiems arkliams laikyti. Prieš tai niekas nebuvo apsistojęs ir dabar nepaskirta. Turi parodyti privilegiją."
385,398?,Trakų 13?,33.02,,1,,,2,1,,1,3,0,0,0,0,1,7,0,0,1,1,0,0,,pirklys?,?,Piarnu vaivados tarnai (anksčiau: Vilniaus vaivados tarnai),Stanislovo Antanevičiaus mūrnamis,pirklys,,,,vaivados tarnai,Piarnu,senatas,"Stanislovo Antanevičiaus (Antonowicz, Antoniewicz) mūrnamis, priklauso miesto jurisdikai. Jame trys kambariai, vienas sandėlis, vienas rūsys, pašiūrė septyniems arkliams laikyti, kepykla. Prieš tai buvo apsistoję Vilniaus vaivados [Leono Sapiegos] sūnaus tarnai, dabar paskirta Piarnu vaivados [Konstantino Palubinskio] tarnams."
386,397?,Trakų 11?,33.03,,1,1,,2,1,,1,3,0,0,0,0,2,12,1,1,0,1,0,0,,Brastos vaivada,?,Brastos vaivados tarnai,Koserkovičienės mūrnamis,,vaivada,Lietuvos Brastos,senatas,vaivados tarnai,Brastos,senatas,"Koserkovičienės (Kosierkowiczowa) mūrnamis, dabar Lietuvos Brastos vaivados [Jono Alberto Rakovskio], priklauso miesto jurisdikai. Jame du kambariai, trečias medinis, alkoholio darykla, pirtis, arklidė dvylikai arklių laikyti, du rūsiai, sandėlis. Prieš tai buvo apsistoję vaivados tarnai, ir dabar vaivadai paskirta, kadangi pats atvyks."
387,396?,Trakų 11?,33.04,,1,1,1,1,1,,1,4,0,0,0,0,0,4,0,1,0,0,0,0,kalvė,valdovo račius,?,Piarnu vaivados tarnai,Račiaus Alberto Kerlevičiaus namas,račius,,,,vaivados tarnai,Piarnu,senatas,"Valdovo račiaus Alberto Kerlevičiaus (Kierlewicz) [medinis] namas, priklauso miesto jurisdikai, vienuolių pranciškonų žemėje. Name keturi kambarėliai, alkoholio darykla, pašiūrė keturiems arkliams laikyti, kalvė. Prieš tai niekas nebuvo apsistojęs, dabar pagal prievolę paskirta Piarnu vaivados [Konstantino Palubinskio] tarnams."
v_pranciskonu,,Pranciškonų Švč. M. Marijos bažnyčia,,,,,,2,,,,,,,,,,,,,,,,,,,,,Švč. M. Marijos bažnyčia ir pranciškonų vienuolynas,katalikų dvasininkas,,,katalikų,—,,,Pranciškonų Švč. M. Marijos bažnyčia ir vienuolynas Smėlynėje.
388,392d?,Trakų 7?,34.01,,1,1,1,1,1,,1,4,0,0,0,0,1,9,0,0,1,1,0,0,raugykla,dominikonai,?,valdovo pamokslininkas,Jono Zaleskio namas,katalikų dvasininkas,vienuoliai,dominikonų,katalikų,pamokslininkas,valdovo,dvaro,"Dominikonų vienuolių [medinis] namas, kurį nuomoja Jonas Zaleskis (Zaleski), priklauso miesto jurisdikai. Jame keturi kambariai, sandėlis, rūsys, kepykla, raugykla, dvi arklidės, viena šešiems arkliams, kita trims laikyti. Prieš tai niekas nebuvo apsistojęs, o dabar pagal prievolę paskirta valdovo pamokslininkui [dominikonui Jonui Dominykui] Moščinskiui (Mosczyński)."
389,392d?,Trakų 7?,34.02,,1,1,1,1,1,,1,4,0,0,0,0,1,6,0,1,1,2,0,0,raugykla,pranciškonai?,?,žemės deputatas,Žiboro namas,,,,,žemės teismo deputatas,,žemietija,"Vienuolių pranciškonų [medinis] namas, priklauso miesto jurisdikai, nors [vienuoliai] savinasi sau jurisdiką. Dabar nuomojasi Žiboras (Żybor). Jame keturi kambarėliai, du sandėliai, vienas rūsys, arklidė šešiems arkliams laikyti, alkoholio darykla, raugykla, kepykla. Prieš tai niekas nebuvo apsistojęs, dabar pagal prievolę paskirta žemės deputatui, kunigui [Matui] Kobilinskiui (Kobyliński)."
390,391?,Trakų 5?,34.03,,1,1,1,2,1,,1,3,0,0,0,0,2,12,0,0,1,2,0,0,raugykla; svirnas,pirklys?,?,Kauno paseniūnis,Luko Ascilos mūrnamis,pirklys,,,,paseniūnis,Kauno,žemietija,"Luko Ascilos (Osciła, Hosciła) mūrnamis, kurį nuomojasi Jonas Biechovskis (Biechowski), priklauso miesto jurisdikai. Jame trys kambariai, du sandėliai, du rūsiai, kepykla, raugykla, pašiūrė aštuoniems arkliams, arklidė keturiems arkliams laikyti, svirnas. Prieš tai buvo apsistojęs Vilniaus vaivados tarnas, dabar pagal prievolę paskirta Kauno paseniūniui Judickiui (Judicki)"
391,390d?,,34.04,,1,,1,1,1,,1,3,0,0,0,0,2,6,0,1,1,2,0,0,,dominikonai,?,? (anksčiau: Vilniaus vaivados tarnai),Jodžienės namas,katalikų dvasininkas,,,katalikų,?,,,"Jodžienės (Jodziowa) [medinis] namas, užrašytas vienuoliams dominikonams, priklauso miesto jurisdikai. Jame trys kambarėliai, du rūsiai, du sandėliai, kepykla, alkoholio darykla, arklidė porai arklių, pašiūrė keturiems arkliams laikyti. Prieš tai buvo apsistoję Vilniaus vaivados tarnai, o dabar paskirta Stepkovskiui (Stepkowski)."
392,390d?,,34.05,,1,1,1,1,1,,1,2,0,0,0,0,0,0,0,0,1,0,0,0,,siuvėjas,?,LDK raštininko tarnai (anksčiau: Vilniaus vaivados tarnai),Kučinskio namas,siuvėjas,,,,raštininkas,LDK,ministrai,"Kučinskio (Kuczyński) [medinis] namas vienuolių dominikonų žemėje, priklauso miesto jurisdikai. Jame du kambariai, kepykla. Prieš tai buvo apsistoję Vilniaus vaivados tarnai, o dabar [LDK] raštininko [Kazimiero Leono Sapiegos] tarnai."
393,390d?,,34.06,,1,,1,2,1,,1,3,0,0,0,0,1,1+,0,1,1,1,0,0,,kailiadirbys,?,LDK raštininkas (anksčiau: LDK maršalo tarnas),Petro Kaneckio mūrnamis,kailiadirbys,,,,raštininkas,LDK,ministrai,"Petro Kaneckio (Kanecki) mūrnamis, priklauso miesto jurisdikai. Jame trys kambariai, sandėlis, rūsys, alkoholio darykla, kepykla, arklidė. Buvo apsistojęs LDK maršalo tarnas, dabar pagal prievolę paskirta Vilniaus vaivados [Leono Sapiegos] sūnui, LDK raštininkui [Kazimierui Leonui Sapiegai]. Parodė velionio Zigmanto Vazos privilegiją, pagal kurią atleidžia nuo svečių prievolės, išskyrus valdovui apsilankius."
394,390d?,,34.07,,1,,,1,1?,išeina į gatvelę už pranciškonų vienuolyno,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,?,?,—,Galas sklypo,,,,,—,,,"Galas sklypo, išeinančio į gatvelę už pranciškonų vienuolyno. Yra alkoholio darykla ir smuklė."
395,386d?,Trakų 1?,34.08,,1,,,1,1,,1,4,0,0,0,0,1,6,1,1,0,0,0,0,kalvė,Švč. Trejybės katalikų špitolė,?,tribunolo deputatas,Trejybės špitolės namas,katalikų dvasininkas,,,katalikų,tribunolo deputatas,,tribunolas,"Katalikų Švč. Trejybės špitolės [medinis] namas, priklauso miesto jurisdikai. Jame keturi kambariai, kalvė, rūsys, arklidė šešiems arkliams laikyti, pirtis, alkoholio darykla. Prieš tai niekas nebuvo apsistojęs ir dabar niekam nepaskirta, tačiau [jėga] įsibrovė Tribunolo deputatas."
396,,,35.01,,1,,,1,1,,1,2,0,0,0,0,1,6,0,0,0,0,0,0,sodas,iždo tarnautojas,?,—,Namas pranciškonų žemėje,tarnautojas,,,,—,,,"[Medinis] namas pranciškonų žemėje, priklauso miesto jurisdikai. [Gyvena] (...) kuris davė tam tikrą sumą [už leidimą gyventi] iki savo ir savo žmonos gyvenimo pabaigos. Yra du kambariai, pašiūrė dviem arkliams laikyti, šalia nedidelis rūsys, nedidelė arklidė keturiems arkliams laikyti, sodelis. Pats [šeimininkas] yra iždo tarnautojas. Prieš tai niekas nebuvo apsistojęs, dabar irgi niekas nepaskirtas."
397,,,35.02,,1,1,1,1,1,,1,2,0,1,0,0,1,0,0,0,0,0,0,0,darželis,dominikonai,batsiuvys,Minsko klebonas,Ambraziejaus Blažeckio namas,katalikų dvasininkas,vienuoliai,dominikonų,katalikų,klebonas,Minsko,dvaro,"Vienuolių dominikonų [medinis] namas, priklauso miesto jurisdikai, [jame gyvena] Ambraziejus Blažeckis (Błażecki). Name du kambariai, vienas rūsys, kamarėlė daiktams susidėti. Kiemas gana erdvus, yra darželis. Prieš tai buvo apsistojęs Žaba (Żaba), o dabar Minsko klebonas [Jurgis] Šavinskis (Szawiński)."
398,,,35.03,,1,1,1,1,1,,1,1,0,2+,0,0,1,2+,1,1,1,1,0,0,raugykla,?,?,LDK raštininko tarnautojas,Jono Pozarickio namas,,,,,raštininkas,LDK,ministrai,"Jono Pozarickio (Pozarycki) [medinis] namas, jį nuomoja Petras Godzianovičius (Godzianowicz), priklauso miesto jurisdikai. Name vienas kambarys, kepykla, raugykla, vienas sandėlis, rūsys, pirtis, alkoholio darykla, keletas kamarėlių, iš kurių kai kuriose stovi arkliai, o kitose padėti daiktai. Prieš tai buvo apsistojęs LDK raštininko [Kazimiero Leono] Sapiegos tarnautojas, ir dabar pagal prievolę tas pats apsigyveno."
399,,,35.04,,1,,1,2,1?,,1,6,?,?,?,?,2,4+,0,0,0,3,0,0,menė; pašiūrė vežimams; sodas,?,?,—,Aleksandro Sulatickio mūrnamis,,,,,—,,,"Aleksandro Sulatickio (Sulatycki) mūrnamis. Jame iš viso šeši kambariai, be to, dar yra menė, trys sandėliai, du rūsiai, arklidė dviem arklių kinkiniams, pašiūrė vežimams laikyti, nemažas sodas ir nemažas kiemas."
400,,,35.05,,1,1,1,2,1,,1,5,0,0,0,0,1,0,1,1,0,0,0,0,,?,?,—,Vodorackio dvarelis,,,,,—,,,"Vodorackio (?) (Mederacki, Wodoracki) dvarelis, priklauso miesto jurisdikai, vienuolių pranciškonų žemėje. Jame penki kambariai, rūsys, pirtis, alkoholio darykla. Niekas nebuvo apsistojęs ir dabar niekas neapsistojo."
401,,,35.06,,0,1,1,1,1,,1,3,0,0,0,0,1,0,0,0,1,0,0,0,pašiūrė,?,—,Karūnos pakanclerio pėstininkai,Abdulos namas,,,,,pakancleris,Karūnos,ministrai,"[1636 praleistas, tačiau 1639 aprašytas namas.] Apleistas [Abdulos?] [medinis] namas, priklauso miesto jurisdikai. Jame trys kambariai, kepykla, rūsys, pašiūrė. Prieš tai įvairūs žmonės buvo apsistoję, dabar apsigyveno Karūnos pakanclerio [Petro Gembickio (Gembicki)] pėstininkai."
402,,,35.07,,1,,,1,1,,1,3,0,0,0,0,1,0,0,0,1,0,0,0,,?,?,—,Trečioko dvarelis,,,,,—,,,"Priešais Trečioko (Trzeciak) dvarelis, priklauso miesto jurisdikai. Jame trys kambariai, kepykla, rūsys, pašiūrė. Prieš tai niekas nebuvo apsistojęs ir dabar niekas nepaskirtas."
403,,,35.08,,1,,,1,1?,,1,3,0,1,0,0,0,0,1,0,0,0,0,0,,siuvėjas,?,—,Siuvėjo Alberto Kromplevičiaus namas,siuvėjas,,,,—,,,"Siuvėjo Alberto Kromplevičiaus (Kromplewicz) [medinis] namas. Jame trys kambarėliai, kamara, pirtelė. Prieš tai niekas nebuvo apsistojęs, nes nėra kur."
404,,,35.09,,1,1,1,1,1,,1,4,0,0,0,0,2,12,0,1,0,1,0,0,,?,?,LDK raštininko tarnas (anksčiau: Vilniaus vaivados tarnas),Mikalojaus Kocimovskio namas,,,,,raštininkas,LDK,ministrai,"Mikalojaus Kocimovskio (Kocimowski) [medinis] namas, priklauso miesto jurisdikai. Iš viso keturi kambariai, sandėlis, du rūsiai, alkoholio darykla, arklidė šešiems arkliams, pašiūrė [irgi] šešiems arkliams laikyti. Prieš tai buvo apsistojęs Vilniaus vaivados tarnas, o dabar pagal prievolę apsistojo LDK raštininko [Kazimiero Leono Sapiegos] tarnas."
405,,Vaško liejykla prie Trakų vartų,36.01,,1,,,2,1?,,?,?,?,?,?,?,?,?,?,?,?,?,?,?,,vaško liejikai?,?,—,Vaško liejykla,vaško liejikas,,,,—,,,Nuo Trakų vartų einant atgal vaško liejykla (woskoboynia) prie [miesto] sienos.
406,387?,Trakų 2?,36.02,,1,1,,2,1,,1,5,0,0,0,0,2,0,0,1,0,1,0,0,darželis,odininkai,?,—,Odininkų cecho mūrnamis,odininkas,,,,—,,,"Odininkų cecho (brolijos) mūrnamis, priklauso miesto jurisdikai. Jame penki kambariai, vienas sandėlis, du rūsiai, alkoholio darykla, darželis. Prieš tai niekas nebuvo apsistojęs ir dabar niekas nepaskirtas."
407,,,36.03,,1,,1,1,1,,1,2,0,0,0,0,1,2,1,0,1,0,0,0,,?,?,LDK raštininko tarnas (anksčiau: Vilniaus vaivados tarnas),Motiejaus Vizolaičio namas,,,,,raštininkas,LDK,ministrai,"Motiejaus Vizolaičio (Wyzołayc) [medinis] namas, priklauso miesto jurisdikai. Jame du kambariai, kepykla, pirtelė, rūselis, nedidelė pašiūrė dviem arkliams laikyti. Prieš tai buvo apsistoję Vilniaus vaivados tarnai, o dabar apsigyveno raštininko [Kazimiero Leono Sapiegos] tarnautojas."
408,,,36.04,,1,1,1,1,1,,1,4,0,0,0,0,1,0,1,0,1,0,0,0,,?,siuvėjas,—,Grigaliaus Tavelio našlės namas,siuvėjas,,,,—,,,"Grigaliaus Tavelio našlės (Tawelowa) [medinis] namas, dabar jame gyvena Stanislovas Tvirbutas (Twirbut), priklauso miesto jurisdikai. Name keturi kambariai, rūsys, kepykla, pirtis. Prieš tai niekas nebuvo apsistojęs ir dabar niekas nepaskirtas."
409,,,36.05,,1,,1,1,1?,,1,3,0,4,0,0,1,0,1,0,0,0,0,0,raugykla,?,?,—,Jokūbo Samsonovičiaus namas,,,,,—,,,"Jokūbo Samsonovičiaus (Samsonowicz) [medinis] namas, laiko jį [nėra savininkas], priklauso miesto jurisdikai. Name trys kambariai, rūsys, kamara, raugykla, pirtis, trys kamaros be stogo. Prieš tai niekas nebuvo apsistojęs ir dabar niekas nepaskirtas."
410,,,36.06,,1,,1,1,1,,1,1,0,0,0,0,0,6,0,0,1,0,0,0,,deputatas,?,—,Karolio Stravinskio namas,,deputatas,tribunolo,tribunolas,—,,,"[Karolio ?] Stravinskio (Strawiński) [medinis] namas, priklauso miesto jurisdikai. Jame vienas kambarys, kepykla, arklidė šešiems arkliams laikyti, gana nemažas kiemas. Prieš tai buvo apsistojęs pats Stravinskis, o ir dabar stovi jo arkliai, kadangi jis pats deputatas."
411,,,36.07,,1,,1,1,1,,1,1,0,1,0,0,0,5,1,1,2,0,0,0,raugykla,?,?,—,Morkaus Ščensnovičiaus namas,,,,,—,,,"Morkaus Ščensnovičiaus (Sczęsnowicz, Szesnownik) [medinis] namas, priklauso miesto jurisdikai. Jame vienas kambarys su kamarėle, dvi kepyklos, pirtis, alkoholio darykla, raugykla, nedidelė arklidė trims arkliams, pašiūrė dviem arkliams laikyti."
412,,,36.08,,1,,,—,1?,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,burmistras,—,—,Burmistro Jokūbo Sinkevičiaus sklypas,,burmistras,Vilniaus miesto,taryba,—,,,"Atribotas nemažas sklypas, kuriame turi statytis Vilniaus burmistras Jokūbas Sinkevičius."
413,,,36.09,,1,1,1,1,1,,1,1,0,0,0,0,1,6,1,1,3,0,0,0,baltasis kambarys; raugykla,?,kepėjas?,(anksčiau: Vilniaus vaivados tarnai),Sofijos Lačickienės namas,,,,,—,,,"Našlės Sofijos Lačickienės [Łaczycka] [medinis] namas, priklauso miesto jurisdikai. Jo gale trys kepyklos, baltasis kambarys, rūsys, pašiūrė šešiems arkliams laikyti, pirtis, alkoholio darykla, raugykla. Prieš tai buvo apsistoję buvusio Vilniaus vaivados [Leono] Sapiegos tarnai, dabar niekas nepaskirtas."
414,388d?,Trakų 4?,36.10,,1,,1,1,1,,1,1,0,0,0,0,1,2,0,0,0,1,0,0,darželis,?,?,Vilniaus vaivados kambariniai,Merkelio Radzevičiaus namas,,,,,vaivados kambariniai,Vilniaus,senatas,"Merkelio Radzevičiaus (?) (Radziewicz, Rudziewicz, Rudziański) [medinis] namas, priklauso miesto jurisdikai. Jame vienas kambarys, sandėlis, rūsys, pašiūrė dviem arkliams laikyti, mažas darželis. Prieš tai buvo apsistoję buvusio Vilniaus vaivados [Leono Sapiegos] kambariniai, dabar niekas nepaskirtas."
